username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count
fermemax.bxl,"Ces 19 et 20 décembre, nous participions à l'interfermes 2023 de La Fédération Belge Francophone des Fermes d'Animation. Retours en images sur ces moments d'échange vécus à la Ferme du Monceau ! #educational #farm #urbanagriculture #urbanfarm #fermeurbaine #ferme #brussels #animation #belgique #bruxelles #agricultureurbaine #nature #belgium ","nature,belgium,animation,farm,bruxelles,educational,brussels,belgique,ferme,urbanfarm,agricultureurbaine,urbanagriculture,fermeurbaine",7315043487295065377,4,7072513628145977346,BE,0,1703166289,0,38
mr_maggie228,passer vite vos commandes sur le 96 04 73 54 #PoulesÀVendre #FermierLife #AdopteUnePoule #FermeFolle #PoulesEnVente #ElevageDePoules #AgricultureUrbaine #PoulesMignonnes #VentePoules #FaitMaison,"faitmaison,agricultureurbaine,elevagedepoules,adopteunepoule,fermierlife,poulesmignonnes,fermefolle,poulesàvendre,ventepoules,poulesenvente",7315030647775464710,8,7315030661781932806,TG,2,1703163296,2,281
mauvaise_grainebxl,"Comment aider les oiseaux en hiver ? ❄️ La plupart des oiseaux peuvent se débrouiller pour passer l’hiver sans souci, mais dans certaines conditions, il peut être plus compliqué pour eux de trouver à manger, et c’est dans ces moments que l’ont peut intervenir 🤗 Nourrir les oiseaux en hiver est un choix personnel, et dans mon cas c’est un plaisir d’avoir l’occasion de les voir de plus près et de les soutenir dans cette période 🐦 Quelques règles importantes sont à respecter :  • Nourrissez les oiseaux avec de la nourriture de qualité : pas de graisse animale, pas de pain, si possible des graines bio sans produits chimiques… bref la plus naturelle possible et surtout VÉGÉTALE 🌻 • Utilisez des mangeoires adaptées sans danger pour eux, pas de filet plastique dans lesquels ils pourraient se coincer les pattes, et à l’abri des chats 🐈‍⬛  • Si vous commencez à les nourrir, n’arrêtez pas au milieu de l’hiver car ils vont devenir dépendants de vous ! Notez aussi que la période de nourrissage ne doit pas dépasser novembre à mars 🌨️ Enfin n’oubliez pas que la meilleure manière d’aider la biodiversité et les oiseaux, c’est en leur proposant des espaces où ils peuvent vivre et se nourrir naturellement. Les plantes à graines sont idéales (tournesol, lin, cardère, echinacea…) mais aussi les plantes à baies dont voici une liste non exhaustive :  Lierre, arbre aux faisans, églantier, sorbier des oiseleurs, cotoneaster, aubépines, épine vinette, prunellier, pommier et poirier sauvage, mûrier, sureau, cornouiller, bourdaine, vigne vierge…  Quelles plantes sont visitées par les oiseaux dans votre jardin ? 👩🏼‍🌾 #potager #potagerbio #potagerurbain #récolte #potagerhorssol #potagerpermaculture #bruxellesenvironnement #bruxellesgoodfood  #jardinerenville  #jardinage #jardin #agricultureurbaine #conseiljardinage #jardiner #slowgardening #JardinPotager #mulching #paillage #jardinecologique ","jardin,jardinage,potager,mulching,récolte,jardiner,paillage,agricultureurbaine,potagerurbain,jardinpotager,potagerbio,slowgardening,potagerpermaculture,potagerhorssol,bruxellesenvironnement,conseiljardinage,jardinerenville,jardinecologique,bruxellesgoodfood",7314590195452497184,111,6696416702155982849,BE,2,1703060758,0,46
mauvaise_grainebxl,"Comment redonner vie à une menthe fatiguée ? 🪴 La menthe au jardin ou au balcon, c’est pour moi LA plante indispensable : utile en cuisine, en tisane, nectarifère 🐝 et même utilisable en infusion ou purin pour soigner le jardin (merci permacultureaujardin pour le tips 😉) , c’est un must ☝🏻 Cependant, vous avez pu remarquer qu’en fin de saison, ses longues tiges sont dégarnies voire carrément sèches et on peut penser qu’elle a rendu l’âme 😔 mais pas du tout ! La menthe repart des racines et si on veut la garder en pleine forme de longues années, il ne faut pas hésiter à tailler les parties aériennes en hiver ✂️  Vous verrez assez rapidement de nouvelles pousses apparaitre, prenant le relais sur les tiges sèches 🌱 Vous avez de la menthe au jardin ? Connaissiez-vous déjà ce petit tips d’entretien ? 👩🏼‍🌾 #potager #potagerbio #potagerurbain #récolte #potagerhorssol #potagerpermaculture #bruxellesenvironnement #bruxellesgoodfood  #jardinerenville  #jardinage #jardin #agricultureurbaine #conseiljardinage #jardiner #slowgardening #JardinPotager #mulching #paillage #jardinecologique ","jardin,jardinage,potager,mulching,récolte,jardiner,paillage,agricultureurbaine,potagerurbain,jardinpotager,potagerbio,slowgardening,potagerpermaculture,potagerhorssol,bruxellesenvironnement,conseiljardinage,jardinerenville,jardinecologique,bruxellesgoodfood",7313898307833711904,81,7179566584673863681,BE,4,1702899657,0,7
agrohelp.togo,"#agriculture, #investissement, #agricultureurbaine, #sustainability,  #jeunesse, pour vos commande des jeunes plants de pépinière contactez agrohelp.togo 92#30#32#34 ","jeunesse,agriculture,32,30,sustainability,34,agricultureurbaine,investissement",7313745512346209541,14,7213277823720147718,TG,0,1702864080,0,267
cysrage,Quel #honte !!! Un #scandale !!! Et en plus il lui dis on a de la chance il pleut pas !!! 😡 #agriculture #venteauxencheres #materielagricole #saisie #reportage #ferme #agriculteur #agriculturefrançaise #enchere #vente #agricultureresponsable #machinesagricoles #exploitationagricole #agriculturedurable #investissement #producteurs #agriculteursfrançais #agriculturemoderne #equipementagricole #tracteur #moissonneusebatteuse #vache #recolte #agriculturefamiliale #tiktokagriculture #agriculturebio #agricultureurbaine #agricultureconnectée #techagricole#honte #honteux #pourtoi #10k#jerends,"10k,vache,vente,honte,pourtoi,ferme,agriculture,honteux,suismoi,scandale,tracteur,reportage,jerends,enchere,saisie,agriculteur,producteurs,recolte,moissonneusebatteuse,tiktokagriculture,agricultureurbaine,materielagricole,investissement,machinesagricoles,venteauxencheres,agriculturebio,agriculturefrançaise,agriculturefamiliale,exploitationagricole,agriculturedurable,agriculturemoderne,equipementagricole,agricultureresponsable,agriculteursfrançais,techagricole,agricultureconnectée",7313686524103494944,165,7313686543368014624,FR,15,1702850349,0,55
tresbonnesideesbyjaymesk,Asmr nature pour se detendre ! Valorisons la nature et nos astuces jardinages durant cette Cop28Dubai #asmrnature #asmrfrance avec #macopamoi #jardinage #orbrun #lamontagnecavousgagne #lamontagne #tiktokjardinage #tiktokjardin #astucesjardin #astucejardinage #astucejardin #agricultureurbaine #agriculturefrancaise #jardinbalcon #jardinage #jardinageurbain #jardinnaturel,"jardinage,lamontagne,lamontagnecavousgagne,asmrfrance,agricultureurbaine,tiktokjardin,asmrnature,jardinbalcon,tiktokjardinage,agriculturefrancaise,jardinageurbain,astucejardin,astucejardinage,jardinnaturel,astucesjardin,orbrun,macopamoi",7313644775226264865,1,7313644792817781536,FR,0,1702840625,0,5
cfame012,agriculture urbaine #agricultureurbaine  #followers,"followers,agricultureurbaine",7313258216484277510,4,6800059833899812865,CI,0,1702750620,0,162
ludovicpetit845,"I'd like to introduce you to my partner in the supply of fruit and vegetables for the restaurant Les Jardins du Cloître in Marseille.  TERRE DE MARS  (agriculture urbaine à Marseille)  Installée dans le quartier de Sainte-Marthe, l’équipe de Terre de Mars exploite une micro-ferme en maraîchage diversifié sur deux hectares et réinvente l’agriculture urbaine.  @p_ludovic  #marseille #foodporn #food #foodstagram #cheflife #vegan #cooking #yummy #chef #plaisir #eat #luxurylifestyle #foodlover #vegetarian #finedining #finefood #culinarytalents #gourmetfood #platingskills #chefsplating #foodartchefs #gastronomy #cookinglover #foodart #vegetables #chefsroll #deliciousfood #foodie #passion #tasty ","food,vegan,yummy,eat,foodporn,vegetables,cooking,passion,cheflife,tasty,chef,foodlover,vegetarian,marseille,foodie,luxurylifestyle,foodstagram,finedining,deliciousfood,foodart,plaisir,gastronomy,cookinglover,finefood,platingskills,gourmetfood,chefsroll,foodartchefs,chefsplating,culinarytalents",7312809944380755232,4,6987993889379239938,FR,0,1702646254,0,9
fabioprietobonilla,@mimi_la_petite_souris88 #faova #purificateur #remineralisateur #purificateurdeau #remineralisateurdeau #beaute #beau #oeuvredart #revol #eau #water,"water,beau,beaute,eau,revol,oeuvredart,purificateur,purificateurdeau,faova,remineralisateurdeau,remineralisateur",7057407700367428869,3,7057407544888773381,FR,2,1643180781,1,359
sandrinedacosta91,"Pommeau de douche 3 en 1 Ultimate Shower™ : économique, écologique et purificateur d'eau vendu sur le site : bestoftv.fr⚠️ offre valable 48h seulement !-20% avec la livraison gratuite avec mon code promo SANDRINE20#ultimateshower #bestoftv #pommeaudedouche #shower #douche","shower,douche,bestoftv,pommeaudedouche,ultimateshower",7092336217857084678,18,6932444632525572098,FR,1,1651313210,2,581
lila_artiste_daltitude,L'association avec laquelle je travaille bénévolement organise des stages intergénérationnelles poterie autour du thème de l'écologie. Exclusivement  fans le 06. #earthday #ecologie  #biodiversité #jardineco #intergénérationnelle #associationohlalalila #environnement #oyas #composteur #hotelainsectes #purificateurdeau,"earthday,oyas,environnement,ecologie,composteur,biodiversité,hotelainsectes,jardineco,purificateurdeau,intergénérationnelle,associationohlalalila",7089407131992050950,5,6611368749150767874,FR,0,1650631229,1,492
kraken30210,#fondation #antenna #bonchon #purificateur #eau #impression #3D #fightingprint3d #merci #😘😘😘 #communauté #3D #ces #aussi #sa #merci #a #tous #😘😘😘 #💪💪💪💪,"A,sa,antenna,3d,impression,aussi,merci,ces,tous,eau,fondation,bonchon,communauté,😘😘😘,💪💪💪💪,purificateur,fightingprint3d",7085741293988531462,80,6873501791145691137,FR,17,1649777707,1,1017
motdepras,#mdp le purificateur d'air @lavie.bio Ma nouvelle gourde quand je vais en dehors du périph. Roh cava 😘Un purificateur d'eau qui a besoin que du courant.#eau2go #lavie2go #gourde,"mdp,gourde,lavie2go,eau2go",7100227399622593797,27,7100227386976848646,FR,10,1653150517,0,577
simpleetsain,▶️ Comment filter l'eau du robinet 💦L'eau en bouteille faiblement minéralisée n'est pas la seule solution pour boire de l'eau au quotidien. Ils existent de nombreuses alternatives pour filtrer l'eau du robinet: ➡️ Carafe filtrante (pas celle que je recommande) ➡️ Bâtonnet de charbon actif ➡️ Billes de Céramique ➡️ Dispositif de filtration sur ou sous le robinet ➡️ Purificateur d'eau type Berkey ➡️ Osmoseur Ça te laisse un peu de choix comme alternative aux bouteilles en plastique. #naturopathie #naturopathe #simpletsain #santé #healthylife #alimentationantiinflammatoire #healthy #sain #eau #filtrereau #hydrater #sainement #viesaine,"healthy,healthylife,sain,eau,hydrater,sainement,santé,naturopathie,viesaine,naturopathe,alimentationantiinflammatoire,simpletsain,filtrereau",7143240791257844998,133,6739978551165978626,FR,20,1663165356,42,6352
lossaofficiel,Pratique si y’a plus d eau demain #purificateurdeau #eauclaire #viral_video #tiktoknews #viraltiktok,"eauclaire,viral_video,tiktoknews,viraltiktok,purificateurdeau",7141243922344447237,3003,7141243944716798726,FR,37,1662700430,27,107122
kevin_movie0,Avez-vous appris un purificateur d'eau extérieur aussi simple ?#fly,fly,7140664439635823878,640,7140664479169268486,FR,5,1662565506,13,34094
laetitiaeido,"On n'est jamais à l'abri d'une coupure d'eau... ORISA, purificateur d'eau de Fonto de vivo - ORISA® 💧🙏🏼 ",,7140318583170632966,82,7140318604415437573,FR,4,1662484977,10,2050
fabioprietobonilla,#astuce #nettoyage #filtres #purificateur #eau #faova #revolporcelaine #revol #svitech,"filtres,eau,revol,nettoyage,astuce,purificateur,faova,revolporcelaine,svitech",7153359544805018885,7,7153359611507002117,FR,3,1665521311,1,564
claireendelin,Jamais en manque d'eau avec ma gourde Purifiante #eaupure #purificateurdeau #randonnee #balade #nature #etang #lac #rivière #flaquedeau,"nature,lac,rivière,balade,flaquedeau,etang,randonnee,eaupure,purificateurdeau",7164831796750781701,21,6593554956505058053,FR,10,1668192404,4,2075
julienericschaff,#purificateurdair #rainbow #purificateurdeau,"rainbow,purificateurdair,purificateurdeau",7163759701383974150,13,6709408024496179202,FR,1,1667942787,0,457
fabioprietobonilla,#acteur #acteurfrançais #keryanfitoussi #engagee #protection de la #mermediterranee #pollution #plastique #faova #purificateurdeau,"protection,pollution,plastique,acteur,engagee,acteurfrançais,mermediterranee,purificateurdeau,faova,keryanfitoussi",7161536710524865797,9,7161536808299219718,FR,0,1667425208,1,245
gaudldc,"BLACK FRIDAY 2022 : profite des différents packs ( minceur, bien-être, énergie, soin du visage et de peau, soin des cheveux, salle de bain, purificateur d'eau ) avec des produits en cadeaux et les frais de port offerts 🎁  Tape infos si tu veux en savoir plus et en profiter 😉 #blackfriday2022 #produitsencadeaux #fraisdeportofferts ","blackfriday2022,fraisdeportofferts,produitsencadeaux",7172234166258470150,4,7131829446156585734,FR,0,1669915900,4,306
_zewami,Le nouveau purificateur d’eau #britishberkefeld est installé. L’essentiel est dit dans la video. Le meilleur investissement pour filtrer l’eau du robinet mais aussi en cas de pénurie 😎 #eau #zerodechet #investissement #filtration #pourtoi,"pourtoi,eau,filtration,zerodechet,investissement,britishberkefeld",7172157519710670086,211,7172157539105442565,FR,19,1669898055,18,5844
mumu2042,#purificateurdeau #weeplow #pourtoi,"pourtoi,purificateurdeau,weeplow",7189623749510024453,5,7189296697216863022,FR,0,1673964731,0,330
gaudldc,#produitsdebienetre #cosmetiques #produitsdehautequalité #complementsalimentaires #complementsalimentairesnaturels #pertedepoids #gestiondupoids #huilesessentielles #purificateurdeau #purificateurdair #soinduvisage,"pertedepoids,cosmetiques,soinduvisage,huilesessentielles,complementsalimentaires,gestiondupoids,produitsdehautequalité,purificateurdair,purificateurdeau,complementsalimentairesnaturels,produitsdebienetre",7201549151543332101,5,7151225795640297473,FR,0,1676741327,1,253
